Station,DD,MM,YYYY,Rad,Tmin,Tmax,Hum,Wind,Rain,ETref,Wet
'260',24,12,2000,810.0,0.0,1.1,0.616541,2.8,4.800,0.1,0.454
'260',25,12,2000,2850.0,-3.8,0.9,0.455111,6.0,0.200,0.3,0.042
'260',26,12,2000,1930.0,-4.6,-0.7,0.401398,4.5,0.000,0.2,0.000
'260',27,12,2000,820.0,-1.6,-0.4,0.527462,3.0,2.100,0.1,0.583
'260',28,12,2000,1740.0,-2.0,2.7,0.556709,4.2,1.600,0.2,0.146
'260',29,12,2000,2830.0,-1.3,3.3,0.572919,5.3,4.700,0.3,0.167
'260',30,12,2000,1670.0,-0.7,3.5,0.621969,2.8,9.400,0.2,0.175
'260',31,12,2000,3030.0,-4.5,2.3,0.499116,3.7,0.000,0.3,0.000
'260',01,01,2001,470.0,1.0,6.3,0.666973,5.8,9.500,0.1,0.325
'260',02,01,2001,2290.0,5.6,11.2,0.908478,6.0,0.300,0.3,0.037
'260',03,01,2001,3160.0,4.5,9.9,0.865502,5.3,4.000,0.4,0.163
'260',04,01,2001,410.0,5.8,9.1,0.923517,6.2,4.900,0.1,0.213
'260',05,01,2001,160.0,6.2,10.7,1.000287,5.9,18.900,0.0,0.417
'260',06,01,2001,1650.0,4.1,7.6,0.844965,4.0,2.100,0.2,0.121
'260',07,01,2001,850.0,3.6,6.8,0.800476,4.4,0.300,0.1,0.012
'260',08,01,2001,1220.0,1.3,5.5,0.730758,3.8,1.700,0.1,0.058
'260',09,01,2001,2450.0,1.1,5.5,0.724845,2.5,0.000,0.3,0.000
'260',10,01,2001,1980.0,0.5,4.1,0.661603,3.8,0.000,0.2,0.000
'260',11,01,2001,4470.0,-1.8,4.0,0.461738,4.9,0.000,0.5,0.000
'260',12,01,2001,2000.0,-3.7,5.2,0.556608,2.4,0.000,0.2,0.000
'260',13,01,2001,5000.0,-3.2,3.1,0.444212,3.5,0.000,0.5,0.000
'260',14,01,2001,890.0,-5.3,0.7,0.472780,3.6,0.000,0.1,0.000
'260',15,01,2001,5070.0,-4.8,1.5,0.408141,4.1,0.000,0.5,0.000
'260',16,01,2001,5150.0,-6.4,1.9,0.365144,2.5,0.000,0.5,0.000
'260',17,01,2001,5670.0,-9.0,1.0,0.339048,1.3,0.000,0.5,0.000
'260',18,01,2001,600.0,-8.8,-0.5,0.420490,1.0,0.400,0.1,0.108
'260',19,01,2001,1600.0,-1.3,0.3,0.586697,1.3,0.000,0.2,0.000
'260',20,01,2001,1020.0,-1.0,1.3,0.603148,2.4,1.300,0.1,0.196
'260',21,01,2001,3830.0,-1.8,0.7,0.509156,4.3,5.100,0.4,0.292
'260',22,01,2001,1190.0,0.6,5.7,0.744873,3.7,2.100,0.1,0.108
'260',23,01,2001,2460.0,4.8,10.7,0.949075,5.3,3.700,0.3,0.183
'260',24,01,2001,3100.0,3.0,11.9,0.882442,6.3,1.400,0.4,0.058
'260',25,01,2001,1530.0,3.0,8.1,0.826558,4.2,1.100,0.2,0.075
'260',26,01,2001,1240.0,2.6,6.1,0.744296,4.4,1.100,0.2,0.037
'260',27,01,2001,1490.0,3.0,5.6,0.736634,4.2,10.200,0.2,0.408
'260',28,01,2001,3810.0,1.4,7.7,0.781270,2.6,2.300,0.5,0.100
'260',29,01,2001,4930.0,-1.1,6.0,0.578216,1.2,0.000,0.6,0.000
'260',30,01,2001,2710.0,-2.9,4.2,0.630170,1.6,0.000,0.3,0.000
'260',31,01,2001,2580.0,-0.2,3.4,0.643985,2.0,0.000,0.3,0.000
'260',01,02,2001,2800.0,-1.6,3.1,0.641749,2.0,0.300,0.3,0.029
'260',02,02,2001,930.0,-0.1,1.6,0.632318,3.0,5.000,0.1,0.471
'260',03,02,2001,1530.0,-0.5,4.0,0.680763,2.8,8.500,0.2,0.646
'260',04,02,2001,950.0,-0.2,9.3,0.828175,3.2,25.300,0.1,0.725
'260',05,02,2001,1500.0,7.9,10.2,1.033235,6.5,4.800,0.2,0.258
'260',06,02,2001,1680.0,8.6,12.9,1.116674,6.4,5.000,0.2,0.154
'260',07,02,2001,4250.0,9.0,12.3,1.077548,4.8,4.400,0.6,0.154
'260',08,02,2001,2960.0,2.7,11.7,0.820409,5.6,16.200,0.4,0.442
'260',09,02,2001,6430.0,-2.4,7.0,0.533959,2.3,0.100,0.8,0.008
'260',10,02,2001,7400.0,-3.2,7.0,0.559365,3.7,0.500,0.9,0.037
'260',11,02,2001,1480.0,5.0,12.5,1.005684,6.1,0.300,0.2,0.021
'260',12,02,2001,2130.0,5.8,12.9,1.027607,5.2,3.800,0.3,0.167
'260',13,02,2001,7460.0,1.0,9.4,0.708394,3.8,0.000,1.0,0.000
'260',14,02,2001,4560.0,-0.3,7.3,0.718097,2.0,0.000,0.5,0.000
'260',15,02,2001,9040.0,-1.6,13.2,0.635811,1.4,0.000,1.1,0.000
'260',16,02,2001,1690.0,-1.6,5.0,0.677240,2.4,2.100,0.2,0.088
'260',17,02,2001,1940.0,0.9,5.3,0.670124,3.5,0.000,0.2,0.000
'260',18,02,2001,5060.0,-0.2,8.6,0.674881,2.1,0.000,0.6,0.000
'260',19,02,2001,3460.0,2.8,6.7,0.730360,3.5,1.000,0.4,0.062
'260',20,02,2001,5040.0,2.1,8.8,0.765214,3.4,0.000,0.6,0.000
'260',21,02,2001,3600.0,3.0,10.1,0.859611,3.3,2.200,0.5,0.179
'260',22,02,2001,6400.0,1.9,8.9,0.738909,4.2,2.600,0.8,0.067
'260',23,02,2001,9250.0,-0.7,6.4,0.553554,2.6,1.300,1.1,0.092
'260',24,02,2001,13630.0,-3.8,2.0,0.412957,3.5,3.200,1.4,0.133
'260',25,02,2001,7660.0,-2.6,4.2,0.568841,3.8,3.000,0.8,0.167
'260',26,02,2001,9940.0,-0.4,5.6,0.602896,3.8,0.200,1.1,0.017
'260',27,02,2001,7480.0,-0.3,5.1,0.499754,4.9,0.000,0.9,0.000
'260',28,02,2001,5150.0,1.1,7.1,0.645515,2.1,0.600,0.6,0.054
'260',01,03,2001,1790.0,0.8,3.6,0.669010,1.8,1.000,0.2,0.100
'260',02,03,2001,7580.0,-2.1,4.2,0.551939,2.9,0.000,0.8,0.000
'260',03,03,2001,6310.0,-3.6,0.6,0.400128,3.5,0.000,0.6,0.000
'260',04,03,2001,4030.0,-1.5,3.7,0.552819,3.3,0.000,0.4,0.000
'260',05,03,2001,5240.0,-1.6,4.6,0.506221,2.5,0.000,0.6,0.000
'260',06,03,2001,13120.0,-2.2,9.2,0.548033,4.6,0.000,1.6,0.000
'260',07,03,2001,5790.0,3.7,13.7,0.958532,3.8,3.900,0.8,0.121
'260',08,03,2001,2240.0,6.3,10.8,1.036065,3.9,2.100,0.3,0.154
'260',09,03,2001,2330.0,7.3,11.2,1.074669,4.8,0.300,0.3,0.008
'260',10,03,2001,2070.0,8.7,11.7,1.171276,4.3,5.700,0.3,0.250
'260',11,03,2001,3060.0,8.8,13.2,1.194259,4.7,7.800,0.5,0.204
'260',12,03,2001,11560.0,4.4,11.7,0.757519,5.1,3.000,1.6,0.042
'260',13,03,2001,4680.0,3.7,8.4,0.785166,5.4,1.200,0.6,0.058
'260',14,03,2001,7900.0,0.0,10.1,0.663976,4.1,0.000,1.0,0.000
'260',15,03,2001,8350.0,-0.6,11.8,0.714492,1.5,0.000,1.1,0.000
'260',16,03,2001,5440.0,5.1,9.5,0.838540,3.3,0.700,0.7,0.083
'260',17,03,2001,1280.0,2.2,5.1,0.662583,4.4,5.900,0.2,0.142
'260',18,03,2001,2420.0,1.7,4.5,0.737759,2.5,7.400,0.3,0.513
'260',19,03,2001,9360.0,-2.8,5.6,0.513896,4.4,2.800,1.1,0.133
'260',20,03,2001,11580.0,-3.9,7.2,0.493430,3.3,0.000,1.3,0.000
'260',21,03,2001,2320.0,-0.1,1.8,0.543168,4.8,5.800,0.3,0.200
'260',22,03,2001,3660.0,0.4,4.6,0.666430,2.2,0.000,0.4,0.000
'260',23,03,2001,1290.0,4.4,10.1,0.976518,3.8,16.000,0.2,0.342
'260',24,03,2001,12460.0,3.3,12.1,0.877300,3.6,0.000,1.6,0.000
'260',25,03,2001,2610.0,1.9,3.8,0.637504,5.5,0.000,0.3,0.000
'260',26,03,2001,8320.0,1.4,5.3,0.576755,3.6,0.000,1.0,0.000
'260',27,03,2001,6310.0,1.2,5.5,0.561010,5.6,0.000,0.8,0.000
'260',28,03,2001,6130.0,3.1,12.0,0.813281,5.8,1.100,0.8,0.062
'260',29,03,2001,3660.0,3.7,9.4,0.901308,2.3,9.500,0.5,0.354
'260',30,03,2001,6870.0,1.1,10.6,0.803672,2.6,0.000,0.9,0.000
'260',31,03,2001,7180.0,2.1,13.4,0.828398,4.8,0.000,1.0,0.000
'260',01,04,2001,7480.0,5.7,15.1,1.114150,3.2,0.000,1.1,0.000
'260',02,04,2001,18840.0,5.3,22.2,0.900351,3.5,0.000,3.1,0.000
'260',03,04,2001,13260.0,9.2,16.1,0.981132,4.9,0.000,2.0,0.000
'260',04,04,2001,6400.0,6.4,12.3,0.890372,6.5,5.100,0.9,0.204
'260',05,04,2001,11240.0,4.8,11.8,0.811690,6.2,10.200,1.6,0.304
'260',06,04,2001,9770.0,9.1,14.5,1.146765,5.8,7.100,1.5,0.233
'260',07,04,2001,12830.0,6.3,12.7,0.879390,4.4,2.900,1.8,0.042
'260',08,04,2001,8610.0,3.6,10.5,0.778634,2.9,3.000,1.2,0.121
'260',09,04,2001,4540.0,4.7,9.8,0.892875,3.3,0.000,0.6,0.000
'260',10,04,2001,12010.0,7.7,13.6,1.000394,3.8,0.400,1.7,0.033
'260',11,04,2001,14090.0,4.2,12.0,0.761796,4.6,2.500,2.0,0.050
'260',12,04,2001,14190.0,0.7,10.1,0.614792,3.7,0.100,1.8,0.012
'260',13,04,2001,13650.0,-1.5,8.0,0.447027,4.1,0.000,1.7,0.000
'260',14,04,2001,9590.0,-4.3,8.1,0.470473,3.4,9.200,1.1,0.367
'260',15,04,2001,7220.0,4.6,10.3,0.893756,4.5,4.500,1.0,0.246
'260',16,04,2001,10660.0,4.4,9.8,0.817620,3.8,8.100,1.4,0.254
'260',17,04,2001,8730.0,2.7,9.2,0.697228,3.9,0.200,1.1,0.017
'260',18,04,2001,15320.0,2.2,8.9,0.651475,4.9,5.600,1.9,0.296
'260',19,04,2001,14760.0,1.2,8.6,0.680700,3.8,5.800,1.8,0.192
'260',20,04,2001,9630.0,-0.3,7.9,0.620781,2.1,0.600,1.2,0.058
'260',21,04,2001,17080.0,0.1,11.6,0.666542,3.5,0.000,2.2,0.000
'260',22,04,2001,20530.0,-2.2,12.5,0.556970,1.7,0.000,2.7,0.000
'260',23,04,2001,10910.0,0.9,12.6,0.599014,1.8,0.000,1.5,0.000
'260',24,04,2001,13830.0,2.3,15.2,0.713842,3.9,0.500,2.0,0.042
'260',25,04,2001,10060.0,6.9,15.9,0.980335,3.5,3.800,1.5,0.167
'260',26,04,2001,13720.0,8.2,14.7,0.971099,5.6,5.700,2.0,0.088
'260',27,04,2001,11530.0,8.0,13.9,1.007290,3.2,1.100,1.7,0.088
'260',28,04,2001,13260.0,6.9,14.4,0.943683,4.7,2.500,2.0,0.079
'260',29,04,2001,17800.0,6.0,17.3,0.898922,3.7,0.000,2.8,0.000
'260',30,04,2001,14510.0,8.9,17.8,1.084197,2.9,8.500,2.3,0.104
'260',01,05,2001,13600.0,7.4,13.7,0.951598,5.8,0.000,2.0,0.000
'260',02,05,2001,21880.0,6.1,21.2,0.990209,4.8,0.000,3.5,0.000
'260',03,05,2001,9670.0,8.2,17.5,1.177418,2.8,3.800,1.5,0.192
'260',04,05,2001,6290.0,5.9,10.6,0.884991,4.0,2.200,0.9,0.079
'260',05,05,2001,21230.0,5.0,11.8,0.730617,5.6,0.000,2.9,0.000
'260',06,05,2001,16800.0,6.3,15.4,0.836838,5.2,0.000,2.5,0.000
'260',07,05,2001,26070.0,6.9,16.8,0.877477,5.1,0.000,3.9,0.000
'260',08,05,2001,20220.0,5.3,15.3,0.870678,3.6,0.000,3.0,0.000
'260',09,05,2001,22180.0,10.1,23.7,1.238809,4.1,0.000,3.9,0.000
'260',10,05,2001,26610.0,12.0,25.3,1.051045,4.5,0.000,4.8,0.000
'260',11,05,2001,27020.0,10.1,25.5,1.023303,3.2,0.000,4.8,0.000
'260',12,05,2001,26610.0,9.9,24.9,1.067474,3.2,0.000,4.7,0.000
'260',13,05,2001,26420.0,10.5,25.6,1.068590,2.5,0.000,4.7,0.000
'260',14,05,2001,12640.0,10.9,20.2,1.437358,2.4,5.900,2.1,0.146
'260',15,05,2001,17140.0,9.5,19.8,1.124566,3.0,2.300,2.8,0.104
'260',16,05,2001,11710.0,10.8,18.8,1.340019,4.7,9.500,1.9,0.175
'260',17,05,2001,15120.0,9.2,16.8,1.021501,6.6,1.600,2.3,0.033
'260',18,05,2001,10220.0,10.2,14.7,1.210040,4.0,1.900,1.6,0.096
'260',19,05,2001,22630.0,6.5,16.6,0.989220,3.1,0.000,3.5,0.000
'260',20,05,2001,20850.0,3.7,18.2,0.899745,2.2,0.000,3.2,0.000
'260',21,05,2001,26340.0,5.7,17.2,0.948539,4.2,0.000,4.1,0.000
'260',22,05,2001,28850.0,6.6,20.0,0.984209,4.0,0.000,4.6,0.000
'260',23,05,2001,29100.0,7.9,23.5,0.915302,3.5,0.000,5.0,0.000
'260',24,05,2001,28790.0,9.3,21.9,1.155030,3.8,0.000,4.8,0.000
'260',25,05,2001,29960.0,7.3,22.6,0.924524,2.8,0.000,5.0,0.000
'260',26,05,2001,22730.0,7.6,23.5,1.084213,2.3,0.000,3.9,0.000
'260',27,05,2001,9930.0,10.3,19.1,1.376748,4.0,0.000,1.7,0.000
'260',28,05,2001,11200.0,15.5,21.7,1.771035,4.5,1.100,1.9,0.071
'260',29,05,2001,28940.0,12.1,19.8,1.231306,4.2,0.000,4.9,0.000
'260',30,05,2001,15610.0,8.3,21.5,1.175726,1.4,0.000,2.6,0.000
'260',31,05,2001,22550.0,9.1,16.9,1.188295,3.8,0.800,3.6,0.046
'260',01,06,2001,14330.0,7.7,17.9,1.038030,3.3,2.500,2.2,0.129
'260',02,06,2001,8180.0,7.3,14.8,1.115597,4.6,15.900,1.2,0.392
'260',03,06,2001,12830.0,6.8,13.0,0.906598,4.8,1.500,1.9,0.088
'260',04,06,2001,11590.0,6.2,16.9,0.999128,3.0,0.000,1.8,0.000
'260',05,06,2001,22630.0,10.9,21.0,1.121512,2.6,0.000,3.8,0.000
'260',06,06,2001,19270.0,11.8,21.3,1.290784,3.9,1.200,3.2,0.042
'260',07,06,2001,22050.0,9.3,16.1,0.977364,5.3,2.900,3.5,0.096
'260',08,06,2001,24520.0,5.5,16.4,0.885436,3.2,0.000,3.7,0.000
'260',09,06,2001,19500.0,2.8,15.7,0.721367,1.0,0.000,2.9,0.000
'260',10,06,2001,15010.0,5.9,17.4,0.857814,1.9,0.500,2.3,0.025
'260',11,06,2001,22850.0,6.3,16.3,0.898869,3.3,0.100,3.6,0.008
'260',12,06,2001,13370.0,9.4,17.9,1.078900,2.2,0.000,2.2,0.000
'260',13,06,2001,24140.0,6.7,20.4,1.053954,2.0,0.000,3.9,0.000
'260',14,06,2001,25800.0,6.9,21.8,0.991890,2.3,0.000,4.3,0.000
'260',15,06,2001,16740.0,12.2,24.4,1.543964,2.6,16.200,2.9,0.092
'260',16,06,2001,14330.0,10.2,20.4,1.394999,2.2,3.300,2.4,0.125
'260',17,06,2001,9890.0,13.2,19.0,1.556600,2.4,8.100,1.6,0.254
'260',18,06,2001,8280.0,10.8,15.2,1.200463,3.5,0.000,1.3,0.000
'260',19,06,2001,25920.0,5.6,19.3,0.976348,1.6,0.000,4.2,0.000
'260',20,06,2001,24440.0,8.0,23.6,1.230146,3.0,0.000,4.2,0.000
'260',21,06,2001,20920.0,11.0,19.2,1.164650,3.0,0.000,3.4,0.000
'260',22,06,2001,15150.0,10.7,17.7,1.192255,3.8,0.000,2.5,0.000
'260',23,06,2001,20550.0,10.9,21.4,1.192584,1.7,0.000,3.5,0.000
'260',24,06,2001,20120.0,9.6,24.2,1.286322,2.0,0.000,3.6,0.000
'260',25,06,2001,30160.0,11.7,24.8,1.180318,3.5,0.000,5.4,0.000
'260',26,06,2001,28470.0,12.4,28.6,1.240267,3.8,0.000,5.3,0.000
'260',27,06,2001,13070.0,16.6,24.5,1.824560,4.2,0.900,2.4,0.042
'260',28,06,2001,22920.0,14.5,23.5,1.423498,4.0,0.000,4.1,0.000
'260',29,06,2001,20060.0,14.4,25.6,1.567155,3.2,0.000,3.6,0.000
'260',30,06,2001,17810.0,16.0,23.3,1.616591,2.8,0.600,3.2,0.033
'260',01,07,2001,26490.0,13.6,22.2,1.478036,3.3,0.000,4.7,0.000
'260',02,07,2001,13290.0,11.3,23.1,1.482543,1.6,0.000,2.4,0.000
'260',03,07,2001,28990.0,12.8,26.0,1.615143,4.0,0.000,5.3,0.000
'260',04,07,2001,30310.0,14.6,29.0,1.195735,5.2,0.000,5.8,0.000
'260',05,07,2001,28710.0,16.3,31.6,1.438474,3.8,0.000,5.7,0.000
'260',06,07,2001,19970.0,19.3,31.2,1.678555,2.8,0.000,3.9,0.000
'260',07,07,2001,11900.0,17.7,27.0,1.970476,3.0,8.200,2.2,0.088
'260',08,07,2001,2540.0,17.0,18.7,1.972779,3.8,9.800,0.4,0.329
'260',09,07,2001,14450.0,13.8,21.7,1.523239,3.3,0.200,2.5,0.012
'260',10,07,2001,13650.0,14.3,24.7,1.629940,4.3,3.500,2.4,0.050
'260',11,07,2001,17710.0,12.7,20.2,1.355974,7.8,7.300,3.0,0.104
'260',12,07,2001,15280.0,12.3,19.8,1.367964,4.9,7.600,2.5,0.096
'260',13,07,2001,14560.0,11.5,20.4,1.348014,3.5,10.400,2.4,0.104
'260',14,07,2001,7440.0,10.5,16.7,1.408000,1.8,5.700,1.2,0.238
'260',15,07,2001,14480.0,8.5,20.0,1.268102,1.9,1.800,2.3,0.021
'260',16,07,2001,19990.0,7.3,19.8,1.030977,1.6,0.000,3.3,0.000
'260',17,07,2001,20760.0,8.6,22.4,1.230385,3.8,0.800,3.5,0.037
'260',18,07,2001,12660.0,13.8,20.0,1.525259,4.6,12.700,2.1,0.333
'260',19,07,2001,13040.0,13.2,20.0,1.577758,3.3,10.200,2.2,0.100
'260',20,07,2001,12100.0,8.9,19.0,1.333550,3.3,0.400,2.0,0.017
'260',21,07,2001,7380.0,8.6,18.3,1.394413,3.7,4.000,1.2,0.133
'260',22,07,2001,22260.0,14.4,24.5,1.734480,2.5,0.200,4.0,0.021
'260',23,07,2001,17880.0,14.9,24.2,1.759804,1.3,3.600,3.2,0.133
'260',24,07,2001,22730.0,13.4,24.9,1.634670,2.0,0.000,4.1,0.000
'260',25,07,2001,23860.0,13.2,25.5,1.705113,1.8,0.000,4.3,0.000
'260',26,07,2001,24680.0,14.3,28.0,1.578782,2.3,0.000,4.6,0.000
'260',27,07,2001,15380.0,15.8,28.7,1.743680,2.5,0.200,2.9,0.025
'260',28,07,2001,23660.0,14.2,25.7,1.742790,2.8,0.000,4.3,0.000
'260',29,07,2001,23140.0,13.8,27.4,1.719704,1.7,0.000,4.3,0.000
'260',30,07,2001,23450.0,16.5,26.9,1.866390,2.5,0.000,4.4,0.000
'260',31,07,2001,19180.0,14.6,24.4,1.784052,3.2,0.000,3.5,0.000
'260',01,08,2001,20230.0,13.5,22.1,1.392332,2.7,0.000,3.5,0.000
'260',02,08,2001,18120.0,11.8,27.7,1.513986,3.0,1.500,3.3,0.062
'260',03,08,2001,12710.0,13.7,22.9,1.590266,3.6,0.500,2.3,0.037
'260',04,08,2001,16760.0,11.3,21.7,1.278791,3.7,1.300,2.9,0.071
'260',05,08,2001,16500.0,10.5,20.1,1.346112,3.8,12.400,2.8,0.133
'260',06,08,2001,12390.0,10.2,21.9,1.522647,3.9,14.900,2.1,0.100
'260',07,08,2001,10740.0,15.1,22.7,1.751439,4.2,20.500,1.9,0.312
'260',08,08,2001,10840.0,13.7,19.5,1.580777,6.1,13.400,1.8,0.200
'260',09,08,2001,11760.0,11.0,19.9,1.393424,2.8,9.000,1.9,0.221
'260',10,08,2001,13180.0,10.1,18.4,1.278616,2.7,8.800,2.2,0.129
'260',11,08,2001,18690.0,8.8,21.3,1.250286,3.5,0.000,3.2,0.000
'260',12,08,2001,5390.0,14.5,18.7,1.471915,4.7,6.100,0.9,0.296
'260',13,08,2001,4190.0,16.9,20.8,1.919162,4.0,0.200,0.7,0.046
'260',14,08,2001,23090.0,14.0,28.6,1.856085,2.2,0.000,4.3,0.000
'260',15,08,2001,20980.0,16.7,31.4,1.950623,2.5,0.000,4.1,0.000
'260',16,08,2001,14400.0,11.9,22.6,1.477748,4.0,1.400,2.6,0.037
'260',17,08,2001,20630.0,10.9,23.7,1.350445,2.4,0.000,3.6,0.000
'260',18,08,2001,16360.0,15.1,24.9,1.895915,3.5,0.000,3.0,0.000
'260',19,08,2001,14580.0,16.8,23.8,1.822005,4.3,0.100,2.7,0.008
'260',20,08,2001,14290.0,11.9,23.4,1.653878,2.5,0.000,2.5,0.000
'260',21,08,2001,18320.0,9.5,24.8,1.532781,1.9,0.000,3.2,0.000
'260',22,08,2001,17680.0,14.5,28.2,1.773396,1.7,0.000,3.3,0.000
'260',23,08,2001,15340.0,17.7,29.5,2.064385,1.9,0.000,2.9,0.000
'260',24,08,2001,18900.0,17.4,30.2,1.980855,1.5,0.000,3.6,0.000
'260',25,08,2001,19650.0,16.1,31.1,1.945010,2.0,0.000,3.8,0.000
'260',26,08,2001,13340.0,18.3,30.0,2.186734,2.8,16.200,2.5,0.138
'260',27,08,2001,20260.0,10.1,21.2,1.310708,3.2,1.500,3.5,0.058
'260',28,08,2001,17830.0,7.8,20.2,1.198536,2.1,0.000,2.9,0.000
'260',29,08,2001,18700.0,7.8,21.2,1.234084,2.4,0.000,3.1,0.000
'260',30,08,2001,10040.0,10.2,20.6,1.391908,2.0,0.000,1.7,0.000
'260',31,08,2001,8840.0,13.6,19.6,1.607186,1.8,8.400,1.5,0.083
'260',01,09,2001,13260.0,9.5,19.8,1.251914,2.5,0.300,2.2,0.008
'260',02,09,2001,3300.0,9.3,19.0,1.552621,3.4,1.100,0.6,0.083
'260',03,09,2001,5030.0,12.8,18.2,1.466342,2.8,20.800,0.8,0.267
'260',04,09,2001,9700.0,11.9,17.2,1.405990,3.8,16.700,1.6,0.433
'260',05,09,2001,14150.0,12.5,18.2,1.285020,3.5,0.900,2.3,0.092
'260',06,09,2001,10200.0,12.8,19.8,1.463397,2.2,0.400,1.7,0.025
'260',07,09,2001,7040.0,12.6,17.8,1.351046,4.3,1.600,1.2,0.125
'260',08,09,2001,13780.0,8.4,16.7,1.062421,5.4,7.900,2.2,0.225
'260',09,09,2001,7840.0,9.1,16.5,1.141768,3.7,12.900,1.2,0.304
'260',10,09,2001,11000.0,11.2,16.3,1.228784,4.4,3.200,1.7,0.133
'260',11,09,2001,10760.0,11.2,17.2,1.253532,3.9,5.700,1.7,0.158
'260',12,09,2001,6290.0,13.1,17.4,1.446647,3.3,7.800,1.0,0.175
'260',13,09,2001,9800.0,8.6,17.6,1.222875,3.5,10.200,1.5,0.229
'260',14,09,2001,10170.0,9.0,17.8,1.256819,2.3,0.000,1.6,0.000
'260',15,09,2001,9400.0,9.6,16.6,1.186822,4.0,13.400,1.5,0.258
'260',16,09,2001,10530.0,6.7,15.6,1.111025,2.2,11.200,1.6,0.200
'260',17,09,2001,8090.0,5.9,16.2,1.108903,2.6,23.500,1.2,0.288
'260',18,09,2001,7460.0,8.1,14.8,1.140712,2.1,0.000,1.1,0.000
'260',19,09,2001,1160.0,10.1,12.0,1.216693,5.8,29.600,0.2,0.592
'260',20,09,2001,5100.0,11.0,15.6,1.325584,2.4,0.000,0.8,0.000
'260',21,09,2001,11200.0,7.3,17.3,1.143303,3.0,3.700,1.8,0.037
'260',22,09,2001,12510.0,7.1,17.7,1.142373,3.0,3.500,2.0,0.129
'260',23,09,2001,9410.0,11.6,15.8,1.295508,3.1,0.100,1.5,0.012
'260',24,09,2001,5710.0,11.1,15.8,1.336297,2.5,23.300,0.9,0.233
'260',25,09,2001,9420.0,6.2,17.5,1.174064,1.1,0.100,1.4,0.008
'260',26,09,2001,9450.0,8.3,17.9,1.203778,2.1,2.800,1.5,0.117
'260',27,09,2001,7100.0,12.6,18.6,1.568764,3.5,4.800,1.2,0.158
'260',28,09,2001,13330.0,10.9,21.7,1.437258,2.8,0.000,2.2,0.000
'260',29,09,2001,8730.0,9.7,19.1,1.430924,2.5,4.300,1.4,0.142
'260',30,09,2001,9170.0,14.4,19.2,1.624196,4.1,0.900,1.6,0.079
'260',01,10,2001,3470.0,15.6,18.4,1.665570,6.7,1.200,0.6,0.046
'260',02,10,2001,1740.0,14.1,20.6,1.763123,5.0,9.500,0.3,0.275
'260',03,10,2001,9820.0,12.5,19.1,1.403316,4.5,0.200,1.6,0.021
'260',04,10,2001,8360.0,10.9,18.3,1.410647,4.3,0.000,1.3,0.000
'260',05,10,2001,10330.0,10.3,18.7,1.285225,3.0,0.000,1.7,0.000
'260',06,10,2001,7130.0,11.6,20.2,1.540264,3.3,6.600,1.2,0.133
'260',07,10,2001,7930.0,13.0,18.0,1.445984,4.8,0.600,1.3,0.050
'260',08,10,2001,7530.0,12.4,17.9,1.230365,6.1,0.100,1.2,0.008
'260',09,10,2001,5810.0,12.9,17.0,1.370126,6.1,0.200,0.9,0.012
'260',10,10,2001,9340.0,11.7,17.3,1.325488,5.6,0.000,1.5,0.000
'260',11,10,2001,2510.0,10.0,16.6,1.404591,4.4,0.000,0.4,0.000
'260',12,10,2001,10060.0,8.3,20.2,1.323207,2.4,0.000,1.6,0.000
'260',13,10,2001,8570.0,11.5,22.5,1.680175,2.1,0.000,1.5,0.000
'260',14,10,2001,5930.0,12.8,20.5,1.684351,3.1,0.100,1.0,0.012
'260',15,10,2001,7450.0,13.7,21.2,1.658899,3.4,0.400,1.3,0.012
'260',16,10,2001,9410.0,7.5,17.5,1.098018,1.9,0.000,1.5,0.000
'260',17,10,2001,8090.0,8.9,19.6,1.294388,3.1,0.000,1.3,0.000
'260',18,10,2001,6500.0,12.6,19.2,1.556579,2.6,1.300,1.1,0.108
'260',19,10,2001,4170.0,14.1,18.2,1.682341,2.5,0.000,0.7,0.000
'260',20,10,2001,6510.0,12.5,21.1,1.424706,3.1,0.000,1.1,0.000
'260',21,10,2001,3620.0,12.2,15.5,1.358455,3.7,0.100,0.6,0.012
'260',22,10,2001,2520.0,7.9,15.9,1.132661,3.9,0.000,0.4,0.000
'260',23,10,2001,1210.0,8.1,13.6,1.251134,3.3,13.600,0.2,0.392
'260',24,10,2001,3780.0,9.6,14.6,1.279105,3.1,0.700,0.6,0.029
'260',25,10,2001,6040.0,8.3,17.2,1.224480,2.9,0.000,1.0,0.000
'260',26,10,2001,6140.0,10.7,15.6,1.306435,4.5,0.300,1.0,0.021
'260',27,10,2001,5400.0,9.7,16.6,1.247487,3.8,1.200,0.8,0.042
'260',28,10,2001,5160.0,6.1,16.5,1.104333,2.6,0.000,0.8,0.000
'260',29,10,2001,3380.0,6.3,14.8,1.125507,4.3,0.000,0.5,0.000
'260',30,10,2001,6780.0,12.6,19.0,1.388909,6.3,0.000,1.1,0.000
'260',31,10,2001,4110.0,7.7,15.3,1.036384,5.7,4.800,0.6,0.154
'260',01,11,2001,5620.0,3.5,13.4,0.857526,2.3,0.400,0.8,0.012
'260',02,11,2001,6400.0,3.0,14.8,0.968112,2.2,0.000,0.9,0.000
'260',03,11,2001,2890.0,6.0,13.4,1.047096,2.1,0.000,0.4,0.000
'260',04,11,2001,1390.0,7.7,11.5,0.962818,3.0,0.000,0.2,0.000
